UserId,V1,V2,V3,V4
BB1EFC,2.9870754881590407,4172,439,325
E1E76F,4.027718600999776,3023,473,330
E5B721,,4355,1516,330
58634A,3.657935067731215,2569,844,330
AC36C3,,1111,262,330
F4FF13,3.870070015572601,5471,1422,330
6157C3,,6029,977,330
33A2C1,,4633,1591,330
997CA2,2.697253974274019,5570,1,0
AD90C7,,1513,233,56
6CE763,,7057,262,330
7DA96A,3.7900118010992405,2453,982,330
17D382,,1676,1072,330
6974B5,3.85055797631045,1503,262,330
99C261,,2194,1422,330
B124E3,,4059,982,330
9D8F00,,4878,355,330
1520CD,,407,1134,330
EED286,,169,978,330
505DA0,,2546,1422,330
B920BD,3.9179991668023844,4755,1030,330
56A2BB,3.486794997510553,6303,248,17
C93532,3.6971425818328436,6381,1263,290
507CAF,3.6296827910993805,7760,1072,330
0F41B1,3.5307808658237234,6736,262,330
D92D82,,5779,1087,330
947A89,3.4583899811700785,3145,134,121
FF03D5,,5388,1079,56
AC4682,3.582123430309403,1679,982,330
0DB652,,6537,473,330
784B25,3.5197902138557398,8188,938,300
AB52F4,2.812067924570006,1191,57,56
1B7D50,3.752895200969579,8068,621,330
0F182D,,1962,350,330
3FF570,3.760811487772658,1912,1286,47
9D1553,3.457896428424372,4938,267,154
0F7565,3.728543248738208,459,1422,330
725790,,6528,1360,187
68D54C,,1931,982,330
0D7D1A,3.6378087713182965,2475,473,330
C1F558,3.509392720561751,7582,1512,154
80060D,3.2203607572108424,1493,439,325
0589E0,3.5909216517791096,169,978,330
90454C,2.696927850244577,169,978,330
77EB81,3.652372845243378,169,978,330
BC1635,4.173583605430417,169,978,330
8776E7,,4452,630,330
29D1B7,3.5482901178475497,169,978,330
354DF7,3.1169431568660846,5464,262,330
37429B,4.045210317812301,6747,977,330
67A652,3.038672181916428,6396,271,290
76E5C7,,4671,49,325
2CA19A,,1557,1151,17
C806FF,2.8257964725132254,6101,843,330
BB47AF,3.5632759505730616,1650,1147,154
2D500C,,7635,1529,330
B96DC2,3.258890421638231,4067,703,330
ADAC89,4.260830156149665,3726,1421,330
8E6D31,3.6944698950243176,5748,1233,232
C5EE10,3.047487852395731,6378,154,290
66D8D3,3.1741263875438026,6232,899,203
ECF7EE,3.7339767114668003,8090,1054,121
9283E5,3.222117449109372,1930,1421,330
EA5061,,699,1555,330
A623D9,3.2138734055790708,587,1178,154
D317E0,4.003395940952716,7674,1422,330
D097D6,3.1486645723762146,5468,957,290
281491,,7663,938,298
CD69A3,,6508,1555,330
09526A,3.103944922665056,1000,226,121
40F1C4,,5587,1290,187
5344A6,3.280213497691434,582,938,290
9EB7AE,3.185576687925393,1493,867,330
F0CC8D,3.0726585891603673,4334,627,0
4C991D,3.9926861652907886,3037,558,121
3CBA92,3.3661750423713435,4300,816,290
EE6751,3.228200661982083,3766,938,187
E4BDB1,3.833495409502024,5349,473,330
DFC57F,,4640,890,330
B37FF1,3.2662734001374303,1030,439,325
7E48AA,,6306,262,330
9CBB7A,4.021373969325128,5317,1555,330
DEA4DC,4.279040205044637,6793,1364,283
57205A,,1620,1079,56
234307,,1356,350,330
7EA7B8,3.147521580665938,582,154,290
A22052,3.301219923327216,582,154,290
0456B0,3.2989837538922573,2736,1531,290
4BA618,3.4134165170876507,1084,243,265
ADBC12,2.9554819208702785,7363,487,154
CCFC85,2.9389001956521823,1500,621,330
1C57F1,3.0832973537456922,1030,439,325
9A080F,,1030,439,325
D1673E,,5320,961,330
002CE0,3.4613844073005935,4264,1529,330
D866D5,3.5042409082769894,3062,844,330
984D2E,,5429,1512,154
9D5E7B,,2042,511,330
0303BF,,6415,262,330
B1C84D,,187,1529,330
2BA307,3.195485559133441,6420,1275,56
BF9BC4,3.1405743498325323,749,262,330
B57D8C,3.7498716917464794,1046,355,330
D1DD68,,755,512,0
097106,,3459,1422,330
037FAA,,963,905,330
86E2E3,3.414305196263638,1337,262,330
97D4A0,,3708,473,330
86C6C3,3.8340496682346186,4354,439,325
CA1954,,1572,1134,330
06C5BE,,556,172,121
A569E1,,459,1422,330
2F3EB4,2.9364468672655066,2450,1441,154
F60711,3.1029931773149437,7341,1188,22
DB86F8,3.675691341075207,2707,1521,22
A5DC22,3.274712979752838,7,1550,325
E1DD12,2.6525643618488375,1632,981,22
3159F7,,2705,938,254
2E6DB3,3.1384447148152788,799,1022,121
A765FF,3.2128420441322545,6492,1134,330
DDD2C1,3.04925857889749,8075,1596,325
33663F,2.868856258894504,5403,894,330
59C0DA,2.933295647036594,4197,262,330
33A658,,5411,49,330
0A76F7,,2162,1516,330
E5D9C7,,2756,439,325
F57AC5,3.447265454492492,2356,1555,330
192D25,,6848,1521,22
0799A7,2.934290624375192,5699,1523,115
453E71,3.2307473420153343,1431,102,330
99FFD9,3.701667723329667,6978,844,330
8F2726,3.510642971711514,187,1529,330
F7EA3D,3.77121290998289,4354,745,325
999543,3.9364369335707097,2933,588,121
8CE429,3.9090280714077728,3331,1422,330
05DA40,3.6394417063014246,1029,1188,22
394ACE,,552,843,330
A015B2,3.9400849369854902,1313,986,56
D6A111,4.1840713067387885,4300,816,290
8EF3EB,3.3136258128582337,3442,982,330
887AFE,,5375,990,121
133500,3.0070508978599477,6272,233,56
32ECED,3.0452681854957038,4582,473,330
69659D,3.3683559364342304,2927,634,115
183F4B,,1360,1318,154
A13EA8,3.371099456594231,4118,938,255
79B02C,2.7787084236576436,7244,148,309
E978C9,4.103484232489506,7051,1521,22
04A9A5,3.576469338455891,3681,1,0
EF1E21,3.4137766460523244,1760,355,330
F7E75E,3.7510773390642522,6306,262,330
9040AA,0.01305729458550039,6306,262,330
686DBA,3.3711530076341716,1806,439,325
F01EF4,,6414,473,330
76B3B5,3.050407215056268,1376,305,251
BF22AC,3.177712894197708,6710,978,330
463291,3.4266722461006474,3985,1026,115
04FB54,4.0171315879631875,1191,57,56
D065E6,3.0380760403964704,4367,955,251
8087C1,,7483,621,330
DC4EC8,,715,1087,330
FBC655,3.345680752965984,4081,1008,115
2A90F4,3.185276367621371,582,296,290
C41B5B,3.2613519602092627,7314,1079,56
857ED9,3.1471039716019313,6261,267,154
67F5F0,3.136070340685033,3905,743,325
7B94D8,,1676,511,330
E87E9B,,8064,262,330
DEF78F,,4923,233,56
3FB863,,1375,305,251
40378D,,119,977,330
B9C911,,6919,355,330
12270E,3.090095452160736,5812,1441,154
F5FA3D,,971,1134,330
6E12BE,,3078,1,0
5A8DE9,,6776,938,325
6BEF15,,6399,1269,358
DFDA2E,4.337991401198439,4098,1422,330
5C89DB,,2960,539,290
814723,,1540,938,145
B26201,,6115,938,154
CB2196,,2023,1365,290
6E40D4,,7586,233,56
CEA33D,,5579,1072,330
A4E58A,3.206747057569922,3941,978,330
426706,3.0788621629234267,2065,759,150
977209,3.4497108577861897,682,1115,45
D0A5CE,3.2226095729574955,7597,495,290
00B37A,2.557129353068869,6061,621,330
ADA5D9,2.6977960811513424,7099,981,22
B33580,3.0928892732287485,95,938,124
6AF5AF,,6072,1,272
DCA3BA,,2348,1087,330
30C1F6,3.58173993667105,7772,1,0
B85F84,3.5258447634869605,311,867,330
96F1AA,3.352532116552767,4520,1521,22
CC5421,,731,688,330
8F8C42,3.495360498387465,227,511,330
CC8CC8,3.5778471971747563,5180,424,325
076D71,3.1205448849384423,2749,108,290
546CAD,,5045,982,330
AD2B02,3.7106672688964846,6592,49,330
89015D,,407,1087,337
5330A0,,1648,1422,330
032D64,3.12684784496207,7597,495,290
9B8A30,,187,1529,330
7580FD,,6298,262,330
6A998C,,1879,1422,330
1460E2,3.4914686219536066,6284,1422,330
29940F,,6533,262,330
173544,4.142574694332932,1449,1030,330
461301,3.4920994080735857,7099,1061,22
280368,,733,172,121
04BBAB,,1063,1422,330
A18083,3.5207841838446328,1530,273,228
3F188B,,693,1134,330
9342B8,,4513,1598,330
B839A6,,1429,1637,115
7CE96E,3.033303134469133,5048,394,330
85CC89,3.5323252746829885,7203,34,154
8C336F,2.9536615702594635,1222,981,22
8A27DE,3.237136612335088,7605,154,290
9AF86D,,7202,473,330
906BF8,,3295,1568,325
A16BD5,4.214623154989241,5045,982,330
BE52EA,4.097351160696943,459,1422,330
2AD8CB,2.7663083553272942,6444,621,330
FBE698,,939,844,330
EA988F,4.027719802374077,1943,890,330
13BE24,3.2651989183501517,6646,843,330
0F42B9,3.9322549974657783,7526,233,56
944DFE,,1779,797,330
11FB88,3.1370242990575727,5604,1134,330
CA700B,,6871,1079,56
C2B35B,2.8898471013480678,1903,1056,56
E85576,,1586,977,330
F3C792,3.5656456204064626,4276,990,121
D850EE,,6325,262,330
421C07,,6298,262,330
2FD930,,6827,894,330
C82B36,,6162,1030,330
6BB1B3,,5067,1529,330
D865FB,,7238,1591,330
2016D9,,1444,1569,330
18F7C1,3.5101040098318,4318,439,325
7AB5E6,,2072,890,330
07C4A1,2.880278193564029,6115,768,154
059947,4.0303354741535085,93,546,196
FBF852,4.034132519207942,3111,844,330
E269B8,3.3635922933845652,4532,1421,330
D54B75,3.9568059769069666,6797,843,330
643D59,,4156,1422,330
E7B299,,5008,355,330
689C35,2.8767805530600943,7109,1398,45
B3891E,3.250572070810637,7096,621,330
D222CD,3.2279298351118317,7956,844,330
33087B,2.887536772652926,6058,1422,330
54A1A2,3.2742151211319066,1879,1422,330
C01A95,3.6314865313989,1251,1134,330
B990C7,,4197,262,330
4938F6,,1168,703,330
D6BF50,3.6819724014829487,5881,982,330
C94CCC,,5505,438,154
32BA33,3.5143789612659653,1773,630,330
F75AA9,3.859238754257418,249,1422,330
7EC2E1,,5581,1574,22
0C9BEB,,2916,1030,330
A1F018,3.0983771443961325,5254,1079,56
1F1409,3.5333996653102915,2065,418,150
036DAA,,6508,1555,330
DC3B0A,2.834344662827147,674,180,69
779318,3.435604757626914,7155,487,154
A0469D,2.9954241965405726,2108,867,330
FABA47,3.6103303768873034,1130,890,330
1AEEB2,3.36636363488033,8030,1630,300
94EF4D,3.538210527923263,6382,269,290
B21AC7,2.9324271723056197,5200,1025,325
36F784,3.139170903097939,5491,938,115
908451,3.8551448773734136,6707,1555,330
E00579,3.6373904131713526,4092,961,330
C88523,,8005,1529,330
93CA1C,2.7707586015444745,3199,116,228
443189,2.9435132928604153,2199,57,56
BA765B,3.8154334868587023,8080,1568,325
CA3779,,6303,938,0
1AB3FB,4.085043973343816,1505,844,330
DE06A1,3.6073132790658597,7845,1591,330
09365D,2.9034589599305876,5136,1079,56
C1AAA2,,7373,1087,330
C48FEF,,5665,473,330
FF8E5B,3.100079660998239,972,938,255
62F262,3.848899053933127,5237,748,115
F8D663,3.4268725320835665,7207,650,154
0A1AA1,,2310,172,121
CC39B5,3.8827603998402656,3345,1422,330
E0FF00,3.017207762295826,848,1529,330
06FA8C,,812,844,330
37DA6A,3.336356982018361,2853,524,290
4D24CC,,2348,1087,330
E76609,3.546552383104265,1158,978,330
D1B428,3.424667214375652,6303,383,290
26D553,3.5795754298151996,6088,1555,330
3A35ED,,5067,1529,330
08EDB9,,4824,621,330
3EF480,,6083,1422,330
4DBAE9,,6239,894,330
202918,3.828554141378011,819,49,330
19803E,2.8302459834210545,5945,1555,330
88636E,3.0901817960305795,5577,473,330
4DE9D6,3.881271329409632,8081,1072,330
BBC6A5,3.219066644171242,7317,332,290
721227,,1903,1056,56
0AAC77,,4969,844,330
9340E9,2.901429492406625,3936,473,330
3185F9,,3162,1060,121
68725F,2.8903821214749987,390,350,330
D78BA4,,5473,1422,330
EF05F5,,421,982,330
860911,3.4578975501424543,169,978,330
9CD80C,3.182365994564961,6420,1275,56
DE54F6,,5680,961,330
7F432B,3.337345609503648,4300,816,290
7158C3,,3766,19,188
33FDD0,3.6407676156120803,3766,1290,187
329EF6,4.0433785671341305,777,1134,330
AB7AB3,3.707592203437531,1976,1022,121
5549B7,,552,843,330
D881D0,,2372,51,330
1C7110,2.8845543487585363,3518,621,330
98ED70,3.4303190732237563,2065,366,150
F6314D,,4172,1079,56
DB0E01,,3533,473,330
1791CE,3.0817889911988035,6022,894,330
842B7D,4.1037690861890255,4935,938,228
FBDC9D,,4849,822,143
80250A,3.3604097539437547,1191,57,56
7E0936,4.0924963725209,6701,511,330
762569,,1593,1,330
2E2C63,,819,439,325
7408B5,,8127,1555,330
EE4E56,,2150,977,330
05F378,3.0448874462480577,1958,1422,330
2AD644,3.140455124030754,3951,1187,56
79A9A4,,1050,982,330
20482B,2.890372541391405,940,1555,330
4D0ACD,3.091622666407256,582,154,290
C48BDD,,6313,262,330
6C86B3,4.113352996482997,1879,1422,330
2B1F4B,3.96519710945167,940,1555,330
0AC747,3.2607580676959587,4363,843,335
63E555,3.0876165371611886,749,1,0
434D5B,,7263,1087,330
65C91C,3.8087145356413283,3694,1346,22
9F6665,,423,307,247
1DF494,,4048,1031,121
3D6884,3.042619188845395,6382,269,290
D5C171,3.2163318663826925,8162,1283,290
02A931,,311,867,330
87EF54,3.494703708025052,7509,443,290
E26BA7,2.941807790831914,1020,977,330
CEC68D,3.247305025521894,6399,938,68
BE35E7,3.237153056582028,7591,1522,23
63F5E3,3.8035281728954993,480,244,325
A61EC8,3.045638058155455,582,154,290
30D695,,843,57,56
DD059C,3.9797933650201713,5935,610,330
E023E4,,3567,894,330
53F81E,4.3722036188861555,5809,688,330
7E7C5F,-0.03380602029844444,5349,473,330
1EB4AB,3.223537346680814,3494,1516,330
EC28EB,3.0697045887661,4172,439,325
2FA6D6,,5384,621,330
83B6D8,3.263369275493782,2328,938,290
0E487A,,1436,1030,330
5D2554,3.085751333118829,6701,511,330
778C3A,,5632,1271,45
A61D88,3.5273752522168427,4611,788,154
391127,,2720,768,154
572FF2,3.2205709310930826,5105,498,290
A017AA,2.891273585248302,5590,1079,56
2DC780,,1022,1555,330
F01442,3.4230598317234446,4302,818,290
F13C45,3.476172559412002,5468,957,290
2A2998,3.564015704415344,8038,844,330
648F88,,5604,1134,330
B6B236,3.0975627319802848,4929,785,115
39CFEA,3.230959164089665,4633,1591,330
D41980,2.983345148390145,745,1022,121
6A7C14,3.295028319616157,5317,1555,330
01F91A,2.813137199838882,7788,1591,330
AB724E,3.467398790637394,5114,511,330
BB8D76,3.249840152852024,799,1022,121
85823E,3.083913542774934,4197,262,330
A44CB0,3.459274858245398,5407,108,290
9AA61C,3.28458022937694,4610,788,154
09E60D,3.361255980922981,6533,49,330
7FD86A,,4611,788,154
E08690,2.184236884204484,3145,134,121
A29ED3,3.3249528846901644,4118,772,255
37E46B,3.1317401850586357,6983,355,330
703056,3.629764714262891,5883,1613,210
45957B,3.1293362333795627,563,938,145
25721D,3.872086628892816,7556,1512,154
25C446,3.638561410911023,3819,262,330
E40EDB,,7260,262,330
3981B1,3.1890793744893564,4520,1521,22
F12D7E,3.1207495307753073,5054,981,22
7A346C,3.3706830977214355,4714,977,330
D51F77,3.6593682056045163,5238,172,121
912A42,3.1861799557469555,582,154,290
0BFAF6,3.5316925890545607,5284,1477,330
63F40F,3.288588703555335,3720,1290,187
B7950A,3.340689602871004,5112,1147,154
A16FB4,,5787,164,154
877534,,3471,844,330
B79313,3.333756579408608,582,296,290
B67CBC,3.6714213391015864,6721,1022,121
2A2D7A,3.5512847428710934,5967,172,121
19F232,3.3336538465987906,6273,938,17
E56C9B,,7903,977,330
448DD1,3.0976357460557926,4197,262,330
4B026A,3.753511304078348,520,1,0
E82278,3.0503193744369965,3623,701,208
055A77,,4439,262,330
B61378,3.4827984617421555,2036,1187,56
3B66B8,,7017,136,121
BA7494,,1483,938,6
8AD6E6,,1889,355,330
3C9497,3.4885563239699056,1500,621,330
0844A6,,5045,982,330
AF10E5,3.0938294129796398,5987,229,115
3B5DED,3.1717202583524635,2744,588,121
AD6926,2.9407023627426336,1263,278,17
1E5A58,3.4084829380475723,6802,1215,121
AA3FD6,2.8442458891715896,2075,1284,325
4466F8,3.1749001076201164,7873,1087,330
901140,,5233,982,330
57DE8A,3.28965582508673,6306,262,330
128ED9,2.829430293353973,7130,1135,187
9517BD,,4432,938,115
FDE17C,3.544041521194062,5802,788,154
EFEDBC,,7580,803,154
A336B7,,5349,473,330
ACD8C6,,5707,1157,106
A06239,3.0834949612004383,4168,621,330
E09577,2.6317904573054114,2786,262,330
36D6B9,2.78556757259145,6661,938,279
B9CCE5,,4895,172,121
B394D2,,7638,262,330
56953C,3.516003757626071,5491,938,115
E9E52E,2.5563220504227533,1530,938,228
DB106F,3.9109575925588023,3228,1003,222
FCA3FE,3.3043627896358623,5940,438,154
D33066,3.2314113196913126,580,154,290
95563F,,6272,233,56
C2C1D9,3.2251251889396246,6729,844,330
FE12CE,3.0405542337391065,7504,1493,290
A19724,3.730125108990651,1530,273,228
3829FC,3.6088964958014014,3449,646,316
4CCB31,3.569436920196275,5961,262,330
780285,,749,262,330
A8D3E2,3.224186512630344,2199,57,56
6F9D22,3.534799548969586,7790,630,330
339990,3.989732697355705,5663,1422,330
21F679,,279,1007,222
AFC7F8,3.577097118148351,4215,350,330
2F2390,,8079,990,121
5A5E8D,,2009,262,330
D79B2E,,7067,233,56
DB348B,3.791518824013747,375,1529,330
EB53E6,,2239,1348,330
40FC4B,,3799,262,330
C83009,3.084056365861403,897,380,72
373D9A,3.2504582378345335,22,626,330
83C599,3.119954194716542,582,154,290
16B797,,5388,1079,56
D8F40D,,1453,938,325
C373C9,2.873882929470097,6890,890,330
E927A6,3.3731267240887464,7934,233,56
63C806,2.8325095874617907,1226,1271,45
12EFA8,3.835566091225039,2224,1422,330
ADF71D,3.6681827957849564,6131,977,330
59FE90,3.128226956388256,7967,588,121
9B7A9F,,321,262,330
CC746A,,6398,1,0
FCD537,2.9397272649622903,3438,621,330
2E7682,,6260,1087,330
8A82A9,,3881,1087,70
CA37AB,3.743170461936048,4196,262,330
8FC7CB,3.4986714737690026,3085,355,330
3181BD,4.156821416680765,1191,57,56
0DB7FE,,4118,938,255
61F79E,3.2974176176229735,7509,19,291
5A7B70,,6916,1529,330
391310,,5581,1574,22
FEF53F,,5989,972,330
F41F7C,,4520,49,22
F30409,,1973,262,330
D0A820,,4176,262,330
459C9B,3.5140049858545006,3335,1030,330
53541F,3.4714881498663077,4172,439,325
10E88D,3.4603067842403945,4852,172,121
90E211,3.246375280890095,1436,1030,330
811F10,3.7810116431260505,5069,977,330
C357B0,3.3344534318419385,755,938,121
921441,,3557,1477,330
454B15,3.468708715668014,5726,621,330
647010,3.560370253820751,1668,350,330
D47FE4,4.629280580776616,6313,262,330
6E434C,3.2622737156987593,305,938,255
9AE27E,3.525697833422439,7504,938,290
AC00E9,,7261,982,330
67DFF5,,3009,977,330
C8A4B6,,7586,233,56
A8BC68,,1099,1,0
8D7EBA,,7193,976,330
DE00FE,3.396244372617952,4201,262,330
F8762F,3.0052315907313516,4296,1591,330
0F79CD,,4118,938,255
2E6E7D,3.610583164896534,7788,1591,330
5B44AF,2.880686550079851,720,880,232
785A1A,,5414,439,325
1924EC,4.029764622637518,7374,867,330
25FEB6,3.8502359779401476,5192,977,330
44ACB8,2.8263558958041926,2192,890,330
8A3841,3.728077650598534,4119,19,351
814BD8,,1015,1079,56
6537D1,,6154,1626,222
113EEF,3.3311404986356163,7699,797,330
BCB44D,,4611,788,154
CB50B5,,6120,755,154
AFD543,3.141067429510246,6132,621,330
AA0553,3.402386948733736,3901,260,154
6E42C5,3.8730730379826936,4747,788,154
FCC4FF,,2963,788,154
FF5A0E,2.8795036790069637,5208,1147,154
3400CA,4.147634966462258,7318,262,330
CC2534,3.4858978633363993,4069,294,0
56B13E,,5649,1441,154
E643C1,3.5891590859035793,602,1492,325
EE2ABE,3.196529247180977,1084,1240,265
12A996,3.044591054136333,2559,844,330
6926B6,4.64441923445084,4611,788,154
AF382E,,4514,1348,330
7AAF38,,74,1512,154
860698,3.6128767045287153,2450,1441,154
E343F7,,185,1147,154
EB4C05,3.1808974498920954,3726,1421,330
5280E7,3.261580146859092,1538,209,72
D20CF7,,7092,1022,121
4ECEED,3.45955204238371,4118,938,255
6A681F,,1879,1422,330
A8C8FF,3.5865251694038496,4696,1188,22
B5A592,3.4678700408198018,819,439,325
DA5E9C,,1723,630,330
36894E,3.7375726783414027,4076,1371,325
09D75A,3.3255876879404678,1209,1079,56
DD3F30,3.6163375446169104,456,1030,330
813A6C,2.6277060858998222,7099,981,22
DF567A,3.029989985285199,3452,982,330
B5FB9A,,1272,1550,325
00C675,,7586,233,56
433067,3.4928634645279915,826,439,325
1E671D,,5045,982,330
1A29F6,,7139,473,330
825C26,3.236548630028548,3306,1422,330
D57FF8,,4582,473,330
FA8D43,3.7808251289038632,6220,262,330
7C88EE,,5320,961,330
766FA6,,5951,57,56
17374E,,4725,978,196
CAD69E,3.541644059645563,1554,34,154
AD9800,,1500,621,330
1007B4,3.6530722935724187,1233,981,22
3323E1,4.269534208203242,6141,890,330
F389FC,2.7784270397520356,582,443,290
8CB2EE,4.0546316167290835,7307,1188,22
9FBAC2,,7591,1,0
4A4151,2.641370524929038,3306,1422,330
372382,3.5691363020279128,5149,262,330
45B0D6,,7967,588,121
CFD87A,3.6133490202044305,173,51,290
B1452D,,3395,1134,330
27AB5A,2.7732288080004164,5350,1079,56
6172B2,2.774634789828612,1845,262,330
DF0FEA,,605,1421,330
10F3E9,3.1447785378389663,4370,981,22
704268,3.085908583617107,3284,1529,330
5D0EA2,,1617,1,56
8D559D,3.247506018081153,922,630,330
4BDDA6,3.5767807638684688,1111,262,330
2FBD27,3.5333555019968643,2564,588,121
203EEB,,4909,938,174
31A0A4,3.2981417526216457,6270,1477,330
547502,4.080091678544815,2001,1529,330
F11AA8,,5568,621,330
6E74CF,2.983711978006002,7083,844,330
545577,3.6092038554214567,7312,1147,154
A71FE3,,4611,788,154
CAB08D,4.08950454102666,6888,1079,56
EDED02,,6592,439,325
468CF2,3.5098172735747397,5612,102,330
2D7277,3.456546901776563,1233,119,22
7D5458,2.4874652812269966,1622,1087,330
0E898F,,1500,621,330
8FB6BE,,7408,262,330
DDD9C6,3.3278078054211258,5010,626,330
DF9112,3.3827382248542226,4300,816,290
12E1EB,3.0932733334269122,7353,867,330
35C992,3.595691587758623,2931,533,228
A394AB,,1204,262,330
17CE23,3.74553996927377,4138,439,325
DE93A5,3.5633843346998813,582,443,290
70640C,3.3268429757042974,3823,938,17
FB4595,,6392,262,330
057224,3.540948537708484,6374,262,330
F00608,3.5631928210444883,4197,262,330
FCF80C,,749,262,330
0E1007,3.7024702618399856,8136,825,330
E88C47,3.657430450440135,3306,1422,330
9156BC,3.9840078746723715,725,1134,330
4B8959,,6306,262,330
386080,3.2612381328862825,7635,1529,330
0AF70C,3.3271734892447395,556,172,121
FFAD67,3.981933290277477,6491,102,330
CDE5AB,,432,511,330
854277,3.339659030925423,7504,1493,290
E8946A,3.538932287272398,4361,473,330
A524A5,4.287800794177732,2404,867,330
1974B6,3.1022710438075647,269,982,330
50FEBE,4.297211570700074,5204,843,330
15CA40,3.850333449515824,8024,1030,330
73E86C,4.2084171699505255,2144,867,330
453BDE,3.2944120599980513,2942,534,222
4CE7C5,3.8489921717124056,939,844,330
E021D1,3.2383315485553923,7964,319,325
6311DB,,2519,350,330
D750AC,3.790190746641015,5612,102,330
62B965,3.931999588747349,5249,867,330
7242B0,,6306,262,330
25CBF1,3.9987105215663785,4026,1531,290
D25249,3.1399430862184747,582,296,290
CF2813,3.66256877182939,6437,439,325
559191,,5133,981,22
1805C3,3.7014978134551444,7490,1479,222
D88A6A,,4194,262,330
A05DC1,3.096908971487487,4614,574,330
62E1AD,,3766,838,187
8052FF,4.243190026298057,4440,1072,330
